Nome do destino;Código do serviço;Valor;Prazo Final
Jequeri/MG;FMT;131.11;14
Matinhos/PR;FMT;21.01;11
Osasco/SP;FMT;134.12;5
São Sebastião da Grama/SP;FMT;118.23;8
Taboão da Serra/SP;FMT;110.89;5
Ubatuba/SP;FMT;62.24;5
Porto Feliz/SP;FMT;138.2;8
São Paulo/SP;FMT;11.9;5
São Paulo/SP;FMT;89.62;5
Porto Alegre/RS;FMT;20.42;8
Ribeirão Preto/SP;FMT;62.24;5
Valentim Gentil/SP;FMT;172.24;8
Mongaguá/SP;FMT;112.71;5
São José do Rio Pardo/SP;FMT;158.98;5
Jundiaí/SP;FMT;58.82;5
Muzambinho/MG;FMT;168.14;9
Natal/RN;FMT;33.89;11
Muzambinho/MG;FMT;155.43;9
Goiânia/GO;FMT;132.75;8
Maricá/RJ;FMT;145.82;8
Jaú/SP;FMT;62.24;5
Triunfo/RS;FMT;199.37;9
Pindamonhangaba/SP;FMT;42.96;5
Ajuricaba/RS;FMT;592.31;13
Cruz Alta/RS;FMT;69.25;10
Curitiba/PR;FMT;30.49;7
Bragança Paulista/SP;FMT;110.98;5
São Paulo/SP;FMT;20.9;5
Canoas/RS;FMT;25.52;8
Curitiba/PR;FMT;148.75;7
Campos dos Goytacazes/RJ;FMT;87.19;8
Montes Claros/MG;FMT;168.26;8
Florianópolis/SC;FMT;57.44;8
Gramado/RS;FMT;60.29;10
Pelotas/RS;FMT;79.62;9
Maringá/PR;FMT;92.03;7
Taboão da Serra/SP;FMT;59.01;5
São José dos Campos/SP;FMT;34.81;5
Cotia/SP;FMT;58.7;5
Curitiba/PR;FMT;197.45;7
Conselheiro Lafaiete/MG;FMT;75.02;9
Joinville/SC;FMT;79.87;9
Piracicaba/SP;FMT;71.5;5
Uberlândia/MG;FMT;75.08;7
Paranavaí/PR;FMT;25.14;10
Camboriú/SC;FMT;79.92;8
Ocauçu/SP;FMT;71.8;8
Belo Horizonte/MG;FMT;68.45;7
Matinhos/PR;FMT;31.59;11
Porto Feliz/SP;FMT;71.8;8
Bragança Paulista/SP;FMT;16.97;5
Boa Esperança do Sul/SP;FMT;71.8;8
Barra Mansa/RJ;FMT;116.36;8
Guarulhos/SP;FMT;58.7;5
Monte Santo de Minas/MG;FMT;75.08;9
Sarandi/PR;FMT;31.59;9
São Paulo/SP;FMT;45.45;5
Maximiliano de Almeida/RS;FMT;89.8;14
São Paulo/SP;FMT;52.86;5
Campo Belo/MG;FMT;25.06;10
Goiânia/GO;FMT;172.23;8
Tanguá/RJ;FMT;191.46;12
Campinas/SP;FMT;19.34;5
São Paulo/SP;FMT;12.98;5
Vera Cruz/RS;FMT;25.78;9
Piên/PR;FMT;29.33;13
Seara/SC;FMT;69.34;9
Torres/RS;FMT;15.79;10
Guarujá/SP;FMT;19.45;5
Itu/SP;FMT;135.25;6
Olímpia/SP;FMT;23.11;8
Guarulhos/SP;FMT;60.66;5
Uberlândia/MG;FMT;117.29;7
Itumirim/MG;FMT;37.02;14
Vitória/ES;FMT;24.59;7
São Bernardo do Campo/SP;FMT;57.31;5
Florianópolis/SC;FMT;31.74;8
Florianópolis/SC;FMT;10.36;8
Uberlândia/MG;FMT;24.25;7
São João de Meriti/RJ;FMT;11.13;7
Araquari/SC;FMT;69.46;9
Curitiba/PR;FMT;10.11;7
Rio de Janeiro/RJ;FMT;32.56;6
Palhoça/SC;FMT;25.71;9
Cambé/PR;FMT;12.19;10
Araçatuba/SP;FMT;71.68;5
Guarulhos/SP;FMT;19.34;5
Passa Quatro/MG;FMT;14.84;9
Criciúma/SC;FMT;69.46;10
São José/SC;FMT;15.77;10
Criciúma/SC;FMT;17.6;10
São Paulo/SP;FMT;19.01;5
Diadema/SP;FMT;44.14;5
Betim/MG;FMT;65.51;7
Porto Alegre/RS;FMT;14.33;8
São Paulo/SP;FMT;8.25;5
Ijuí/RS;FMT;37.22;11
Lavras/MG;FMT;22.04;9
São José/SC;FMT;17.57;10
Rio de Janeiro/RJ;FMT;98;7
Valparaíso/SP;FMT;23.11;7
Londrina/PR;FMT;136.87;7
São Paulo/SP;FMT;17.7;5
Resende Costa/MG;FMT;193.75;11
Tupi Paulista/SP;FMT;128.66;7
Limeira/SP;FMT;19.34;5
Belo Horizonte/MG;FMT;19.42;7
Chapecó/SC;FMT;44.84;8
Santo André/SP;FMT;19.33;5
Presidente Prudente/SP;FMT;249.42;6
Bauru/SP;FMT;135.79;5
Cuiabá/MT;FMT;142.5;9
Jundiaí/SP;FMT;15.77;5
São José dos Campos/SP;FMT;116.88;5
Belo Horizonte/MG;FMT;148.25;7
Várzea Paulista/SP;FMT;143.46;5
Balneário Rincão/SC;FMT;39.25;13
São Paulo/SP;FMT;30.33;5
Luís Eduardo Magalhães/BA;FMT;110.49;12
Santa Rosa/RS;FMT;26.3;11
São Gonçalo/RJ;FMT;31.93;10
Ribeirão Preto/SP;FMT;110.02;5
Poços de Caldas/MG;FMT;22.41;8
Vila Velha/ES;FMT;24.02;7
Niterói/RJ;FMT;20.71;6
Nova Era/MG;FMT;17.49;10
Ribeirão Preto/SP;FMT;110.02;5
Mesquita/RJ;FMT;20.68;7
Palhoça/SC;FMT;17.57;9
Santiago/RS;FMT;33.38;11
Araraquara/SP;FMT;22.77;5
São Sebastião/SP;FMT;23.11;6
São Bernardo do Campo/SP;FMT;19.34;5
Rifaina/SP;FMT;110.02;7
Santana de Parnaíba/SP;FMT;32.64;5
São Paulo/SP;FMT;41.28;5
Rio de Janeiro/RJ;FMT;83.41;6
Cascalho Rico/MG;FMT;37.02;14
Porto Belo/SC;FMT;99.17;9
Afogados da Ingazeira/PE;FMT;120.1;15
Dracena/SP;FMT;23.11;6
Campinas/SP;FMT;150.12;5
Vila Velha/ES;FMT;24.02;7
Niterói/RJ;FMT;38.46;7
Cosmópolis/SP;FMT;35.79;6
Chapecó/SC;FMT;15.08;8
Linhares/ES;FMT;346.36;11
São Bernardo do Campo/SP;FMT;48.07;5
Barra de São Francisco/ES;FMT;52.55;12
Mococa/SP;FMT;62.35;5
Duas Barras/RJ;FMT;109.91;13
Porto Alegre/RS;FMT;82.25;8
Atibaia/SP;FMT;71.44;5
Londrina/PR;FMT;75.5;7
Guaíra/PR;FMT;16.87;11
Cascavel/PR;FMT;75.33;8
Amaporã/PR;FMT;75.02;11
Porto Alegre/RS;FMT;82.25;8
Votuporanga/SP;FMT;160.12;6
Sertãozinho/SP;FMT;160.9;5
São Paulo/SP;FMT;41.93;5
Campo Belo/MG;FMT;170.16;10
Vassouras/RJ;FMT;170.57;9
Rio de Janeiro/RJ;FMT;29.05;8
Poços de Caldas/MG;FMT;65.51;8
Ivoti/RS;FMT;69.26;9
Paulínia/SP;FMT;48.07;5
Anchieta/SC;FMT;25.75;15
Teresópolis/RJ;FMT;65.4;7
Rio de Janeiro/RJ;FMT;67.09;6
Tramandaí/RS;FMT;101.58;11
Cocal do Sul/SC;FMT;36.93;12
Mesquita/RJ;FMT;38.46;7
Bombinhas/SC;FMT;79.12;9
Piracicaba/SP;FMT;62.24;5
Promissão/SP;FMT;44.29;7
Palhoça/SC;FMT;99.26;9
Barueri/SP;FMT;33.1;5
Juiz de Fora/MG;FMT;100.59;7
Praia Grande/SP;FMT;19.34;5
Terra Rica/PR;FMT;46.47;10
Santos/SP;FMT;19.34;5
Belo Horizonte/MG;FMT;53.09;7
Rio de Janeiro/RJ;FMT;52.85;9
Novo Horizonte/SP;FMT;193.55;8
Osasco/SP;FMT;61.75;5
Belo Horizonte/MG;FMT;156.15;7
Florianópolis/SC;FMT;57.87;8
São Paulo/SP;FMT;21.39;5
Belo Horizonte/MG;FMT;119.42;7
Jundiaí/SP;FMT;150.12;5
São Paulo/SP;FMT;48.93;5
Erechim/RS;FMT;77.81;11
Juruaia/MG;FMT;58.23;11
São José do Vale do Rio Preto/RJ;FMT;46.9;11
Seberi/RS;FMT;100;14
Santo Amaro da Imperatriz/SC;FMT;104.04;8
Bauru/SP;FMT;160.12;5
Araraquara/SP;FMT;88.86;5
Palmeira D'Oeste/SP;FMT;88.86;9
Cachoeiro de Itapemirim/ES;FMT;408.21;11
Belo Horizonte/MG;FMT;85.07;7
Rio de Janeiro/RJ;FMT;97.27;6
Capivari/SP;FMT;93.04;5
Pato Branco/PR;FMT;24.25;12
Bocaina de Minas/MG;FMT;131.35;14
Chapecó/SC;FMT;37.64;8
Campinas/SP;FMT;32.12;5
Curitiba/PR;FMT;65.27;7
Rio das Ostras/RJ;FMT;21.01;8
Brasília/DF;FMT;86.19;8
Cristalina/GO;FMT;190.44;11
Severiano de Almeida/RS;FMT;420.17;14
Suzano/SP;FMT;106.03;5
Arapongas/PR;FMT;46.35;10
Guarulhos/SP;FMT;125.34;6
Sumaré/SP;FMT;100.12;5
Rio do Sul/SC;FMT;125.22;12
Vargem Bonita/SC;FMT;126.3;13
Santa Maria de Jetibá/ES;FMT;232.51;13
Itaí/SP;FMT;57.43;8
Maringá/PR;FMT;59.95;7
Niterói/RJ;FMT;98.17;6
Pelotas/RS;FMT;63.36;9
Campinas/SP;FMT;41.71;5
Uberlândia/MG;FMT;111.19;7
São Paulo/SP;FMT;78.8;5
Santos/SP;FMT;41.78;5
Mogi das Cruzes/SP;FMT;88.5;5
Hortolândia/SP;FMT;41.78;5
São Paulo/SP;FMT;82.98;5
Curitiba/PR;FMT;46.13;7
Patos de Minas/MG;FMT;110.24;7
São João de Meriti/RJ;FMT;53.09;7
Caratinga/MG;FMT;106.51;9
Rio Rufino/SC;FMT;86;13
Sorocaba/SP;FMT;41.78;5
Santo André/SP;FMT;89.4;5
Vitória/ES;FMT;51.9;7
São José/SC;FMT;63.57;10
Suzano/SP;FMT;92.9;5
São Paulo/SP;FMT;39.31;5
Uberlândia/MG;FMT;60.23;7
Belo Horizonte/MG;FMT;101.93;7
Cianorte/PR;FMT;69.21;11
São José dos Campos/SP;FMT;91.9;5
Praia Grande/SP;FMT;35.79;5
Salvador/BA;FMT;372.96;8
Porto Alegre/RS;FMT;119.09;8
Indaiatuba/SP;FMT;36.28;5
Rio de Janeiro/RJ;FMT;114.29;8
Sorocaba/SP;FMT;33.01;5
Piraquara/PR;FMT;53;12
São Paulo/SP;FMT;175.19;5
São José do Rio Preto/SP;FMT;77.87;6
Juiz de Fora/MG;FMT;52.85;7
Jales/SP;FMT;172.57;6
Cabreúva/SP;FMT;44.09;6
Balneário Rincão/SC;FMT;92.85;13
Duque de Caxias/RJ;FMT;293.37;10
Fátima do Sul/MS;FMT;216.99;13
Belo Horizonte/MG;FMT;38.37;7
Campo Grande/MS;FMT;52.5;12
Teresópolis/RJ;FMT;183.26;7
Cambuí/MG;FMT;183;9
Petrópolis/RJ;FMT;57.08;8
Guarulhos/SP;FMT;65.21;11
Presidente Prudente/SP;FMT;175.44;6
Salvador/BA;FMT;15.08;8
Macaé/RJ;FMT;76.39;7
Rio do Sul/SC;FMT;81.23;12
Avaré/SP;FMT;175.85;5
Jeremoabo/BA;FMT;17.74;11
Araucária/PR;FMT;150.43;7
São Paulo/SP;FMT;9.75;5
Guarulhos/SP;FMT;105.57;5
Santo Eduardo/RJ;FMT;56.67;8
Riolândia/SP;FMT;142.04;9
Matozinhos/MG;FMT;125.25;10
Contagem/MG;FMT;168.14;8
Uberlândia/MG;FMT;144.79;7
São Paulo/SP;FMT;14.3;5
Uberaba/MG;FMT;187.94;8
Presidente Venceslau/SP;FMT;158.98;7
Hortolândia/SP;FMT;164.66;5
Sorocaba/SP;FMT;147.21;5
Jundiaí/SP;FMT;11.39;5
Belo Horizonte/MG;FMT;155.84;7
São Paulo/SP;FMT;13.51;5
Blumenau/SC;FMT;91.26;10
São Paulo/SP;FMT;12.98;5
Muriaé/MG;FMT;86.48;10
São Paulo/SP;FMT;11.03;5
Ipatinga/MG;FMT;149.94;8
Cambará/PR;FMT;168.14;10
São Mateus/ES;FMT;407.98;11
Araçatuba/SP;FMT;12.52;5
Rio de Janeiro/RJ;FMT;154.59;6
Palmas/TO;FMT;370.04;10
São Paulo/SP;FMT;50.14;5
Guarulhos/SP;FMT;147.21;5
Mongaguá/SP;FMT;159.45;5
Ribeirão das Neves/MG;FMT;183.71;9
Montes Claros de Goiás/GO;FMT;271.15;13
Teresópolis/RJ;FMT;183.26;7
Praia Grande/SP;FMT;147.21;5
Quatiguá/PR;FMT;183.26;10
Belo Horizonte/MG;FMT;14.12;7
Belo Horizonte/MG;FMT;19.43;7
São Paulo/SP;FMT;35.33;5
Central de Minas/MG;FMT;48.11;13
São Paulo/SP;FMT;160.68;5
Jundiaí/SP;FMT;146.86;5
Carapicuíba/SP;FMT;145.96;5
Brasília/DF;FMT;198.99;8
Portão/RS;FMT;150.95;8
Barrinha/SP;FMT;172.57;6
Novo Gama/GO;FMT;172.67;10
Santos/SP;FMT;125.17;5
São Paulo/SP;FMT;101.17;5
Niterói/RJ;FMT;120.71;7
Viçosa/MG;FMT;159.82;9
Santos/SP;FMT;108.34;5
Chapadão do Céu/GO;FMT;38.26;18
Itapecerica da Serra/SP;FMT;99.33;5
Iguape/SP;FMT;64.39;10
São Paulo/SP;FMT;105.42;5
Presidente Vargas/MA;FMT;404.79;15
Santo André/SP;FMT;60.06;5
Santa Inês/BA;FMT;226.56;15
São Paulo/SP;FMT;125.99;5
Fortaleza/CE;FMT;25.34;10
Salvador/BA;FMT;23.1;8
São Paulo/SP;FMT;16.09;5
São Paulo/SP;FMT;42.2;5
São Paulo/SP;FMT;12.8;5
Cabedelo/PB;FMT;19.9;11
Sorocaba/SP;FMT;11.07;5
Ituiutaba/MG;FMT;75.08;9
Blumenau/SC;FMT;79.92;10
São Gotardo/MG;FMT;132.3;13
São Paulo/SP;FMT;50.9;5
Adamantina/SP;FMT;68.91;11
Porto Alegre/RS;FMT;82.56;8
São Paulo/SP;FMT;50.61;5
Barbacena/MG;FMT;75.08;9
Capela Nova/MG;FMT;132.3;13
Pinhais/PR;FMT;75.38;7
Mutum/MG;FMT;133.06;14
Balneário Piçarras/SC;FMT;79.92;11
Guarulhos/SP;FMT;63.76;6
Colombo/PR;FMT;75.38;9
Rondonópolis/MT;FMT;78.43;12
São Francisco de Itabapoana/RJ;FMT;75.64;10
Cascavel/PR;FMT;75.38;8
Pão de Açúcar/AL;FMT;201.01;14
São Sebastião/SP;FMT;71.8;6
São Paulo/SP;FMT;50.54;5
São Bernardo do Campo/SP;FMT;59.01;5
Dois Vizinhos/PR;FMT;75.02;11
São Vicente/SP;FMT;58.7;5
São Paulo/SP;FMT;50.9;5
Porto Alegre/RS;FMT;82.56;8
Piracicaba/SP;FMT;71.8;5
Barra Bonita/SP;FMT;71.8;6
Campinas/SP;FMT;58.4;5
Guaíra/SP;FMT;71.8;7
São José dos Pinhais/PR;FMT;75.38;7
Indaiatuba/SP;FMT;59.24;5
São Paulo/SP;FMT;51.98;5
Pedreira/SP;FMT;59.24;6
Angra dos Reis/RJ;FMT;278.54;11
Lindoeste/PR;FMT;125.16;10
Jardim ABC de Goiás/GO;FMT;127.33;9
Cajamar/SP;FMT;105.83;5
Pouso Alegre/MG;FMT;187.02;9
Joinville/SC;FMT;63.23;10
Itapevi/SP;FMT;172.04;5
Campo Grande/MS;FMT;127.28;12
Capinópolis/MG;FMT;210.66;14
Presidente Epitácio/SP;FMT;73.42;7
Florianópolis/SC;FMT;77.95;8
Ponto Belo/ES;FMT;588.14;13
Campo Belo/MG;FMT;155.55;10
Belém/PA;FMT;27.78;14
Queimados/RJ;FMT;91.12;10
Conceição do Mato Dentro/MG;FMT;87.68;14
Araçuaí/MG;FMT;170.93;11
Conceição/PB;FMT;852.72;14
Vitorino Freire/MA;FMT;590.13;17
Aimorés/MG;FMT;278.36;14
São Paulo/SP;FMT;155.02;5
Eldorado/SP;FMT;139.17;11
Boa Vista/RR;FMT;86.86;27
Brasília/DF;FMT;56.48;7
São Paulo/SP;FMT;38.21;5
Eusébio/CE;FMT;225.22;11
São Leopoldo/RS;FMT;113.98;8
São Paulo/SP;FMT;42.09;5
Itapecerica da Serra/SP;FMT;71.8;5
Viçosa/MG;FMT;56.11;9
Juquiá/SP;FMT;71.8;8
Igrejinha/RS;FMT;37.59;9
Itaperuna/RJ;FMT;21.03;8
Barueri/SP;FMT;30.34;5
Porto Alegre/RS;FMT;91.4;8
Osasco/SP;FMT;89.4;5
Garibaldi/RS;FMT;33.25;11
Belo Horizonte/MG;FMT;43.06;7
Vacaria/RS;FMT;49.44;10
Canela/RS;FMT;49.19;8
Porto Alegre/RS;FMT;42.57;8
Florianópolis/SC;FMT;158.38;8
Veranópolis/RS;FMT;54.96;9
Blumenau/SC;FMT;108.55;10
Gravataí/RS;FMT;199.25;7
Braço do Norte/SC;FMT;258.7;10
Florianópolis/SC;FMT;265.57;8
São Leopoldo/RS;FMT;203.52;8
Paranavaí/PR;FMT;136.43;10
São Paulo/SP;FMT;44.66;5
Caxias do Sul/RS;FMT;79.62;9
Viamão/RS;FMT;102.44;7
Balneário Camboriú/SC;FMT;255.52;8
Pinheiro Machado/RS;FMT;202.16;9
Florianópolis/SC;FMT;25.99;8
Arapongas/PR;FMT;158.87;10
São Paulo/SP;FMT;79.53;5
Santo André/SP;FMT;137.31;5
Ruy Barbosa/BA;FMT;331.84;12
Mogi das Cruzes/SP;FMT;125.73;5
Ponta Grossa/PR;FMT;93.56;9
Rio de Janeiro/RJ;FMT;98.17;8
Mendes/RJ;FMT;183.53;8
Pirapetinga/MG;FMT;424.11;14
Rio de Janeiro/RJ;FMT;149.94;6
São Carlos/SC;FMT;14.44;11
Morrinhos/GO;FMT;129.45;9
Santa Rosa/RS;FMT;175.61;11
Brasília/DF;FMT;198.66;8
São José dos Campos/SP;FMT;158.99;5
Marília/SP;FMT;82.43;5
Rolândia/PR;FMT;119.08;11
Rio de Janeiro/RJ;FMT;169.92;7
Lagoa Vermelha/RS;FMT;55.85;10
Mondaí/SC;FMT;50.37;12
Novo Hamburgo/RS;FMT;142.94;8
Açucena/MG;FMT;83.58;14
São Paulo/SP;FMT;30.46;5
Guarulhos/SP;FMT;32.9;5
Casa Branca/SP;FMT;50.26;7
Conceição das Alagoas/MG;FMT;170.93;10
São José dos Campos/SP;FMT;147.53;5
Rio de Janeiro/RJ;FMT;156.92;8
Bom Repouso/MG;FMT;393.84;13
Ribeirão das Neves/MG;FMT;170.93;9
São Gonçalo/RJ;FMT;267.34;10
Três Rios/RJ;FMT;170.16;8
Vitória/ES;FMT;151.62;7
Jaú/SP;FMT;160.03;5
Caxambu/MG;FMT;170.16;10
Guarulhos/SP;FMT;146.94;5
Curitiba/PR;FMT;148.9;7
Serra/ES;FMT;172.14;7
Içara/SC;FMT;50.37;9
Cerqueira César/SP;FMT;160.12;7
Araucária/PR;FMT;47.51;7
Araguari/MG;FMT;170.06;10
Lagoa Vermelha/RS;FMT;55.85;10
Joinville/SC;FMT;55.92;9
Mauá/SP;FMT;34.14;5
Santa Maria/RS;FMT;47.99;8
São Paulo/SP;FMT;30.46;5
Girau do Ponciano/AL;FMT;110.64;14
Salto/SP;FMT;50.16;6
Palmital/SP;FMT;84.4;8
Rio de Janeiro/RJ;FMT;98.17;6
Águas Lindas de Goiás/GO;FMT;111.34;9
Santa Maria/RS;FMT;21.52;8
São Paulo/SP;FMT;105.82;5
Guaratinguetá/SP;FMT;205.76;5
São Paulo/SP;FMT;132.46;5
Pinhal/RS;FMT;531.76;15
Bebedouro/SP;FMT;209.61;6
Treze Tílias/SC;FMT;65.78;12
Bocaina/SP;FMT;206.65;7
Aracaju/SE;FMT;64.41;9
Itaberá/SP;FMT;15.59;8
Goiânia/GO;FMT;187.68;8
Aracaju/SE;FMT;64.68;9
Rio Verde/GO;FMT;148.75;11
Caratinga/MG;FMT;183.51;9
Limeira/SP;FMT;32.9;5
São Lourenço/MG;FMT;46.65;9
São Paulo/SP;FMT;30.99;5
Maringá/PR;FMT;47.77;7
Paiçandu/PR;FMT;46.9;10
Pinheiral/RJ;FMT;47.51;7
Goiânia/GO;FMT;185.14;8
Nova Iguaçu/RJ;FMT;168.96;8
Uberaba/MG;FMT;160.42;8
Balsas/MA;FMT;653.99;16
Santo André/SP;FMT;141.29;5
Conselheiro Lafaiete/MG;FMT;183.07;9
Anápolis/GO;FMT;186.92;10
Pindaí/BA;FMT;339.9;16
Barbacena/MG;FMT;159.35;9
São Gonçalo do Rio Abaixo/MG;FMT;426.11;13
Jequié/BA;FMT;384.06;11
Rio de Janeiro/RJ;FMT;155.49;6
Jataí/GO;FMT;171.7;10
Capão da Canoa/RS;FMT;200.27;10
Catalão/GO;FMT;172.67;11
Valença/RJ;FMT;161.59;9
Agronômica/SC;FMT;178.26;11
Curitiba/PR;FMT;156.09;7
Goiânia/GO;FMT;170.93;8
Caconde/SP;FMT;158.43;7
União da Vitória/PR;FMT;168.26;8
Campinas/SP;FMT;138.61;5
Ferraz de Vasconcelos/SP;FMT;147.21;5
Goiânia/GO;FMT;68.72;8
Niterói/RJ;FMT;145.96;6
Getúlio Vargas/RS;FMT;200.46;9
Joinville/SC;FMT;178.26;10
Rio de Janeiro/RJ;FMT;136.85;8
Fernandópolis/SP;FMT;159.45;6
Curitiba/PR;FMT;156.16;7
Teresina/PI;FMT;394.54;14
Ribeirão das Neves/MG;FMT;93.56;9
Nova Iguaçu/RJ;FMT;227.42;10
Pouso Alegre/MG;FMT;17.08;9
Belo Horizonte/MG;FMT;121.03;7
Santo André/SP;FMT;111.51;5
São Paulo/SP;FMT;112.35;5
Guarulhos/SP;FMT;111.28;5
Paranavaí/PR;FMT;132.08;10
Capivari/SP;FMT;124.59;5
Carazinho/RS;FMT;150.49;9
Formosa/GO;FMT;134.56;9
Vitória/ES;FMT;116.82;7
Santana de Parnaíba/SP;FMT;125.62;5
Fortaleza/CE;FMT;253.42;10
Itapema/SC;FMT;138.5;7
Jaboticabal/SP;FMT;172.24;6
Franco da Rocha/SP;FMT;145.96;5
Sorocaba/SP;FMT;12.66;5
Carapicuíba/SP;FMT;111.61;5
Limeira/SP;FMT;125.51;5
Barbosa Ferraz/PR;FMT;170.06;12
Canoas/RS;FMT;217.79;8
Campinas/SP;FMT;147.26;5
Pindamonhangaba/SP;FMT;138.48;5
Osasco/SP;FMT;147.76;5
Carambeí/PR;FMT;183.26;10
Porecatu/PR;FMT;124.97;10
Carapicuíba/SP;FMT;147.76;5
São Caetano do Sul/SP;FMT;106.31;5
São Luís/MA;FMT;357.24;12
Planalto do Sul/SP;FMT;118.23;9
Papagaios/MG;FMT;170.06;9
Aguaí/SP;FMT;137.76;8
Franca/SP;FMT;137.76;5
Caraguatatuba/SP;FMT;118.23;5
São José do Rio Preto/SP;FMT;160.35;6
Astorga/PR;FMT;125.36;10
Boa Ventura/RJ;FMT;385.33;13
Araxá/MG;FMT;124.73;9
Araxá/MG;FMT;168.54;9
Pindamonhangaba/SP;FMT;117.99;5
Mococa/SP;FMT;158.43;5
São Bento/PB;FMT;404.79;14
Salvador/BA;FMT;335.03;8
São Paulo/SP;FMT;95.43;5
Araxá/MG;FMT;169.51;9
João Pinheiro/MG;FMT;367.86;13
Piratininga/SP;FMT;23.41;7
Mairinque/SP;FMT;23.36;5
Santana de Parnaíba/SP;FMT;172.68;5
Rio de Janeiro/RJ;FMT;46.8;6
Planaltina/GO;FMT;90.67;9
São Paulo/SP;FMT;21.13;5
Maringá/PR;FMT;192.4;7
Taboão da Serra/SP;FMT;15.17;5
Osasco/SP;FMT;9.66;5
Umuarama/PR;FMT;23.84;11
São Paulo/SP;FMT;85.21;5
Curitiba/PR;FMT;32.79;7
Mogi das Cruzes/SP;FMT;30.42;5
Barretos/SP;FMT;62.24;7
Timbó/SC;FMT;25.71;10
Passo Fundo/RS;FMT;270.31;8
São Paulo/SP;FMT;21.28;5
Rio das Ostras/RJ;FMT;264.7;8
São José dos Ausentes/RS;FMT;91.79;15
Ribeirão Preto/SP;FMT;33.24;5
São Paulo/SP;FMT;17.7;5
Campos dos Goytacazes/RJ;FMT;25.33;8
São Bernardo do Campo/SP;FMT;155.77;5
Águas de Lindóia/SP;FMT;71.8;8
São Paulo/SP;FMT;14.1;5
Serra/ES;FMT;56.76;7
São Paulo/SP;FMT;38.9;5
Belo Horizonte/MG;FMT;115.43;7
Cariacica/ES;FMT;24.02;8
Porto Alegre/RS;FMT;82.6;8
São Paulo/SP;FMT;49.29;5
Rio de Janeiro/RJ;FMT;67.36;6
Franca/SP;FMT;23.43;5
Niterói/RJ;FMT;124.77;6
Mogi das Cruzes/SP;FMT;99.1;5
Bom Jesus/RS;FMT;25.39;11
Palhoça/SC;FMT;49.27;9
Rio de Janeiro/RJ;FMT;19.59;6
Curitiba/PR;FMT;12.77;7
Carapicuíba/SP;FMT;159.5;5
Cambé/PR;FMT;122.17;10
Boituva/SP;FMT;23.11;6
Florianópolis/SC;FMT;133.17;8
Santa Isabel/SP;FMT;124.85;6
Olímpia/SP;FMT;58.89;8
Ibiporã/PR;FMT;42.22;10
São Paulo/SP;FMT;211.54;5
Ituaçu/BA;FMT;119.99;15
São Paulo/SP;FMT;13.46;5
São Paulo/SP;FMT;8.59;5
Indaiatuba/SP;FMT;48.1;5
São Paulo/SP;FMT;17.49;5
São Paulo/SP;FMT;49.37;5
São Paulo/SP;FMT;31.16;5
São Paulo/SP;FMT;50.9;5
São Paulo/SP;FMT;37.94;5
Rio de Janeiro/RJ;FMT;39.48;10
São Paulo/SP;FMT;42.2;5
Divinópolis/MG;FMT;24.25;8
Marialva/PR;FMT;65.51;8
Praia Grande/SP;FMT;48.21;5
São Bernardo do Campo/SP;FMT;19.34;5
Serra/ES;FMT;65.63;7
São Paulo/SP;FMT;42.2;5
Barueri/SP;FMT;25.46;5
Diadema/SP;FMT;97.11;5
Barra Mansa/RJ;FMT;65.4;8
Gravataí/RS;FMT;69.25;7
São Lourenço/MG;FMT;25.11;9
Rifaina/SP;FMT;44.4;7
Santo André/SP;FMT;48.1;5
Londrina/PR;FMT;73.9;7
Mateus Leme/MG;FMT;73.9;10
Balneário Camboriú/SC;FMT;69.6;8
Rio de Janeiro/RJ;FMT;58.01;6
Canoinhas/SC;FMT;25.71;9
Rio de Janeiro/RJ;FMT;79.16;11
Curitiba/PR;FMT;160.28;7
São Thomé das Letras/MG;FMT;48.75;14
Viçosa/MG;FMT;33.76;9
Ibiúna/SP;FMT;32.84;10
Bertioga/SP;FMT;19.83;5
São Vicente/SP;FMT;27.62;5
Joinville/SC;FMT;14.31;8
Presidente Epitácio/SP;FMT;111.69;7
Osasco/SP;FMT;99.1;5
Curitiba/PR;FMT;109.19;7
Carapicuíba/SP;FMT;100.6;5
Miranda/MS;FMT;168.29;13
Balneário Barra do Sul/SC;FMT;77.91;11
Campo Grande/MS;FMT;114.55;12
Mogi das Cruzes/SP;FMT;99.1;5
São Paulo/SP;FMT;21.15;5
Guarujá/SP;FMT;111.69;5
Ponta Grossa/PR;FMT;118.64;9
Rio de Janeiro/RJ;FMT;52.03;9
Sumaré/SP;FMT;100.12;5
Cuiabá/MT;FMT;56.33;9
São Paulo/SP;FMT;88.73;5
Sorocaba/SP;FMT;123.94;5
São Paulo/SP;FMT;39.31;5
Marquinho/PR;FMT;249.91;16
Guaraçaí/SP;FMT;57.43;9
São Paulo/SP;FMT;111.4;5
Belo Horizonte/MG;FMT;35.37;7
São Paulo/SP;FMT;166.31;5
Toledo/PR;FMT;186.4;10
Suzano/SP;FMT;155.77;5
Carapicuíba/SP;FMT;155.77;5
Pomerode/SC;FMT;79.92;10
Pérola/PR;FMT;75.08;10
Turvolândia/MG;FMT;557.12;14
Botucatu/SP;FMT;71.8;5
Nova Londrina/PR;FMT;75.38;11
Uberaba/MG;FMT;231.25;8
Guarulhos/SP;FMT;58.65;5
Maringá/PR;FMT;93.62;7
